           wave         flux     flux_err    norm_flux   model_flux   model_flux_err      res_flux  
  3708.00000000   0.26322000   0.02044200   0.25272718   0.26558146       0.00043326   -0.00236146  
  3709.00000000   0.24983100   0.02022430   0.25250143   0.26533486       0.00042989   -0.01550386  
  3710.00000000   0.25768400   0.02035770   0.25227580   0.26508830       0.00042521   -0.00740430  
  3711.00000000   0.26500900   0.02039470   0.25205194   0.26484342       0.00041984    0.00016558  
  3712.00000000   0.27519400   0.02016220   0.25183153   0.26460189       0.00041553    0.01059211  
  3713.00000000   0.25791100   0.01985620   0.25161520   0.26436434       0.00041309   -0.00645334  
  3714.00000000   0.25555200   0.02009230   0.25140192   0.26412976       0.00041158   -0.00857776  
  3715.00000000   0.26521000   0.02007870   0.25118966   0.26389610       0.00040952    0.00131390  
  3716.00000000   0.26057600   0.01999820   0.25097655   0.26366149       0.00040612   -0.00308549  
  3717.00000000   0.25588500   0.01986850   0.25076158   0.26342494       0.00040198   -0.00753994  
  3718.00000000   0.27090700   0.01950880   0.25054480   0.26318647       0.00039780    0.00772053  
  3719.00000000   0.27166800   0.01963660   0.25032719   0.26294709       0.00039286    0.00872091  
  3720.00000000   0.26557900   0.01982130   0.25011084   0.26270887       0.00038616    0.00287013  
  3721.00000000   0.25707300   0.01937000   0.24989889   0.26247495       0.00037838   -0.00540195  
  3722.00000000   0.27341900   0.01928620   0.24969438   0.26224839       0.00039061    0.01117061  
  3723.00000000   0.24594000   0.01911460   0.24949850   0.26203036       0.00039112   -0.01609036  
  3724.00000000   0.23976800   0.01897560   0.24930955   0.26181916       0.00038717   -0.02205116  
  3725.00000000   0.26146800   0.01869640   0.24912379   0.26161107       0.00038600   -0.00014307  
  3726.00000000   0.27649800   0.01882360   0.24893746   0.26140230       0.00038857    0.01509570  
  3727.00000000   0.25630800   0.01898980   0.24874799   0.26119030       0.00039332   -0.00488230  
  3728.00000000   0.25584700   0.01882310   0.24855414   0.26097384       0.00039760   -0.00512684  
  3729.00000000   0.26792100   0.01881920   0.24835559   0.26075258       0.00040425    0.00716842  
  3730.00000000   0.28331700   0.01882780   0.24815278   0.26052696       0.00041103    0.02279004  
  3731.00000000   0.27767200   0.01869050   0.24794726   0.26029855       0.00041965    0.01737345  
  3732.00000000   0.26122900   0.01848510   0.24774255   0.26007084       0.00043458    0.00115816  
  3733.00000000   0.26875600   0.01878760   0.24754458   0.25984978       0.00045712    0.00890622  
  3734.00000000   0.26463100   0.01863690   0.24736028   0.25964230       0.00046256    0.00498870  
  3735.00000000   0.25173700   0.01815780   0.24719395   0.25945270       0.00046036   -0.00771570  
  3736.00000000   0.25429700   0.01807100   0.24704421   0.25927959       0.00045792   -0.00498259  
  3737.00000000   0.25169500   0.01784650   0.24690462   0.25911655       0.00044826   -0.00742155  
  3738.00000000   0.27294600   0.01808070   0.24676698   0.25895536       0.00044152    0.01399064  
  3739.00000000   0.28078700   0.01820610   0.24662396   0.25878869       0.00043686    0.02199831  
  3740.00000000   0.26905800   0.01815770   0.24646998   0.25861098       0.00042713    0.01044702  
  3741.00000000   0.26086100   0.01808930   0.24630233   0.25841951       0.00041730    0.00244149  
  3742.00000000   0.28351500   0.01828830   0.24612236   0.25821562       0.00040933    0.02529938  
  3743.00000000   0.27740800   0.01796400   0.24593399   0.25800325       0.00040490    0.01940475  
  3744.00000000   0.25219000   0.01768350   0.24573993   0.25778509       0.00040466   -0.00559509  
  3745.00000000   0.25315600   0.01766480   0.24554040   0.25756137       0.00040766   -0.00440537  
  3746.00000000   0.25071800   0.01775800   0.24533551   0.25733220       0.00041226   -0.00661420  
  3747.00000000   0.26904600   0.01760430   0.24512834   0.25710067       0.00041214    0.01194533  
  3748.00000000   0.27810800   0.01763250   0.24492711   0.25687499       0.00040687    0.02123301  
  3749.00000000   0.26776000   0.01755120   0.24474527   0.25666861       0.00040529    0.01109139  
  3750.00000000   0.26749500   0.01741860   0.24459732   0.25649603       0.00040522    0.01099897  
  3751.00000000   0.25233200   0.01745050   0.24449067   0.25636467       0.00039775   -0.00403267  
  3752.00000000   0.24615300   0.01745330   0.24442022   0.25626942       0.00038212   -0.01011642  
  3753.00000000   0.26063800   0.01751120   0.24437139   0.25619570       0.00036262    0.00444230  
  3754.00000000   0.26455700   0.01736720   0.24432824   0.25612759       0.00037030    0.00842941  
  3755.00000000   0.25617800   0.01747380   0.24427899   0.25605330       0.00039893    0.00012470  
  3756.00000000   0.25169200   0.01743240   0.24421659   0.25596577       0.00042165   -0.00427377  
  3757.00000000   0.23615800   0.01721200   0.24413707   0.25586103       0.00042701   -0.01970303  
  3758.00000000   0.23089000   0.01716610   0.24403815   0.25573683       0.00042714   -0.02484683  
  3759.00000000   0.25473500   0.01709210   0.24391853   0.25559184       0.00042385   -0.00085684  
  3760.00000000   0.25831300   0.01702500   0.24377730   0.25542516       0.00041690    0.00288784  
  3761.00000000   0.25277200   0.01677400   0.24361372   0.25523605       0.00040631   -0.00246405  
  3762.00000000   0.27191300   0.01707780   0.24342732   0.25502405       0.00039455    0.01688895  
  3763.00000000   0.26579200   0.01701340   0.24321811   0.25478916       0.00038910    0.01100284  
  3764.00000000   0.26160000   0.01679980   0.24298681   0.25453210       0.00038066    0.00706790  
  3765.00000000   0.25881000   0.01681020   0.24273525   0.25425470       0.00036746    0.00455530  
  3766.00000000   0.25788900   0.01690000   0.24246717   0.25396072       0.00034628    0.00392828  
  3767.00000000   0.25935900   0.01687910   0.24219017   0.25365773       0.00031280    0.00570127  
  3768.00000000   0.26982200   0.01675390   0.24191952   0.25336102       0.00026550    0.01646098  
  3769.00000000   0.26272900   0.01669930   0.24168193   0.25309730       0.00025501    0.00963170  
  3770.00000000   0.24251400   0.01641740   0.24151235   0.25290153       0.00025457   -0.01038753  
  3771.00000000   0.25583500   0.01648490   0.24143885   0.25280176       0.00025513    0.00303324  
  3772.00000000   0.26929700   0.01670790   0.24146457   0.25280114       0.00025544    0.01649586  
  3773.00000000   0.25403300   0.01642110   0.24156498   0.25287513       0.00026133    0.00115787  
  3774.00000000   0.25864800   0.01645230   0.24170324   0.25298692       0.00030816    0.00566108  
  3775.00000000   0.26488400   0.01658130   0.24184772   0.25310485       0.00033896    0.01177915  
  3776.00000000   0.25665900   0.01640550   0.24197831   0.25320883       0.00037215    0.00345017  
  3777.00000000   0.25981800   0.01637840   0.24208403   0.25328789       0.00038747    0.00653011  
  3778.00000000   0.25698400   0.01621210   0.24215879   0.25333591       0.00039691    0.00364809  
  3779.00000000   0.25298900   0.01602190   0.24219865   0.25334897       0.00040267   -0.00035997  
  3780.00000000   0.25815900   0.01602750   0.24220070   0.25332416       0.00040569    0.00483484  
  3781.00000000   0.26177500   0.01597130   0.24216273   0.25325927       0.00040640    0.00851573  
  3782.00000000   0.26767300   0.01623640   0.24208300   0.25315257       0.00040505    0.01452043  
  3783.00000000   0.26171100   0.01608560   0.24195999   0.25300253       0.00040157    0.00870847  
  3784.00000000   0.25249600   0.01588610   0.24179229   0.25280773       0.00039557   -0.00031173  
  3785.00000000   0.25808100   0.01595790   0.24157891   0.25256721       0.00038667    0.00551379  
  3786.00000000   0.26184300   0.01603300   0.24131969   0.25228080       0.00037501    0.00956220  
  3787.00000000   0.25177400   0.01583280   0.24101524   0.25194911       0.00036110   -0.00017511  
  3788.00000000   0.24940200   0.01568390   0.24066655   0.25157312       0.00027455   -0.00217112  
  3789.00000000   0.25437900   0.01578160   0.24027476   0.25115400       0.00026957    0.00322500  
  3790.00000000   0.25655500   0.01574970   0.23984155   0.25069340       0.00032059    0.00586160  
  3791.00000000   0.25394200   0.01554010   0.23936969   0.25019411       0.00028910    0.00374789  
  3792.00000000   0.25314500   0.01559360   0.23886386   0.24966080       0.00028456    0.00348420  
  3793.00000000   0.24976300   0.01547780   0.23833185   0.24910128       0.00031661    0.00066172  
  3794.00000000   0.24064100   0.01520630   0.23778803   0.24852990       0.00032402   -0.00788890  
  3795.00000000   0.24083700   0.01513100   0.23726070   0.24797498       0.00031608   -0.00713798  
  3796.00000000   0.24680200   0.01526900   0.23680171   0.24748836       0.00040940   -0.00068636  
  3797.00000000   0.24667900   0.01535870   0.23648585   0.24714485       0.00034136   -0.00046585  
  3798.00000000   0.25025500   0.01545470   0.23638466   0.24701596       0.00030552    0.00323904  
  3799.00000000   0.24925400   0.01527770   0.23652385   0.24712742       0.00032149    0.00212658  
  3800.00000000   0.25302500   0.01520520   0.23686462   0.24744044       0.00035051    0.00558456  
  3801.00000000   0.24886000   0.01514850   0.23733031   0.24787835       0.00029556    0.00098165  
  3802.00000000   0.25180000   0.01516200   0.23784849   0.24836872       0.00029915    0.00343128  
  3803.00000000   0.25159200   0.01510000   0.23837134   0.24886374       0.00026990    0.00272826  
  3804.00000000   0.24608200   0.01498280   0.23887253   0.24933707       0.00024238   -0.00325507  
  3805.00000000   0.25654800   0.01517740   0.23933760   0.24977426       0.00027282    0.00677374  
  3806.00000000   0.26535800   0.01521720   0.23975748   0.25016625       0.00024372    0.01519175  
  3807.00000000   0.25080000   0.01498270   0.24012559   0.25050644       0.00021473    0.00029356  
  3808.00000000   0.25183100   0.01497940   0.24043675   0.25078967       0.00033300    0.00104133  
  3809.00000000   0.25835400   0.01506110   0.24068686   0.25101184       0.00034597    0.00734216  
  3810.00000000   0.25236000   0.01494390   0.24087256   0.25116958       0.00035577    0.00119042  
  3811.00000000   0.25097500   0.01479380   0.24099089   0.25125994       0.00036450   -0.00028494  
  3812.00000000   0.26092700   0.01500530   0.24103915   0.25128022       0.00038279    0.00964678  
  3813.00000000   0.26365500   0.01496250   0.24101487   0.25122796       0.00039403    0.01242704  
  3814.00000000   0.25438600   0.01471360   0.24091591   0.25110102       0.00039460    0.00328498  
  3815.00000000   0.24700100   0.01463310   0.24074056   0.25089768       0.00038780   -0.00389668  
  3816.00000000   0.24947500   0.01459170   0.24048740   0.25061654       0.00037714   -0.00114154  
  3817.00000000   0.24746400   0.01453580   0.24015516   0.25025631       0.00035249   -0.00279231  
  3818.00000000   0.24996800   0.01455980   0.23974254   0.24981571       0.00031823    0.00015229  
  3819.00000000   0.25279700   0.01446110   0.23924845   0.24929364       0.00027819    0.00350336  
  3820.00000000   0.25053800   0.01436780   0.23867220   0.24868942       0.00025067    0.00184858  
  3821.00000000   0.24396600   0.01427570   0.23801352   0.24800279       0.00021101   -0.00403679  
  3822.00000000   0.23783600   0.01409440   0.23727258   0.24723390       0.00018114   -0.00939790  
  3823.00000000   0.23324700   0.01394810   0.23644999   0.24638338       0.00017252   -0.01313638  
