           wave         flux     flux_err    norm_flux   model_flux   model_flux_err      res_flux  
  4050.00000000   0.22725700   0.00775194   0.21893963   0.22583299       0.00055032    0.00142401  
  4052.00000000   0.22633200   0.00734158   0.21819077   0.22513050       0.00075297    0.00120150  
  4054.00000000   0.22964900   0.00719158   0.21737622   0.22436167       0.00068313    0.00528733  
  4056.00000000   0.22632100   0.00709623   0.21648954   0.22352007       0.00068131    0.00280093  
  4058.00000000   0.21969100   0.00703969   0.21552373   0.22259865       0.00072865   -0.00290765  
  4060.00000000   0.22174800   0.00711211   0.21447112   0.22158972       0.00074301    0.00015828  
  4062.00000000   0.22195500   0.00721441   0.21332254   0.22048410       0.00064770    0.00147090  
  4064.00000000   0.22304900   0.00729637   0.21206670   0.21927047       0.00054560    0.00377853  
  4066.00000000   0.22192600   0.00727587   0.21069046   0.21793567       0.00053105    0.00399033  
  4068.00000000   0.22190300   0.00720108   0.20917902   0.21646487       0.00054628    0.00543813  
  4070.00000000   0.22123700   0.00710460   0.20751612   0.21484181       0.00049919    0.00639519  
  4072.00000000   0.21919600   0.00705368   0.20568423   0.21304892       0.00047142    0.00614708  
  4074.00000000   0.21037900   0.00704639   0.20366355   0.21106639       0.00048432   -0.00068739  
  4076.00000000   0.21002600   0.00712126   0.20143101   0.20887115       0.00048561    0.00115485  
  4078.00000000   0.21269800   0.00717285   0.19896036   0.20643692       0.00045581    0.00626108  
  4080.00000000   0.20387700   0.00703089   0.19622259   0.20373468       0.00042501    0.00014232  
  4082.00000000   0.20064200   0.00692021   0.19318585   0.20073258       0.00042017   -0.00009058  
  4084.00000000   0.20049900   0.00682711   0.18981440   0.19739486       0.00046023    0.00310414  
  4086.00000000   0.19453300   0.00675001   0.18606785   0.19368111       0.00076735    0.00085189  
  4088.00000000   0.18745500   0.00660764   0.18190070   0.18954584       0.00091135   -0.00209084  
  4090.00000000   0.18334100   0.00647554   0.17726218   0.18493825       0.00099063   -0.00159725  
  4092.00000000   0.17464000   0.00633493   0.17209981   0.17980587       0.00102212   -0.00516587  
  4094.00000000   0.16691400   0.00622748   0.16638546   0.17412056       0.00098336   -0.00720656  
  4096.00000000   0.16702100   0.00615551   0.16023348   0.16799662       0.00123520   -0.00097562  
  4098.00000000   0.16393200   0.00608975   0.15420567   0.16199587       0.00130089    0.00193613  
  4100.00000000   0.15635000   0.00598466   0.14960478   0.15742104       0.00196712   -0.00107104  
  4102.00000000   0.15438400   0.00588155   0.14803495   0.15587623       0.00224134   -0.00149223  
  4104.00000000   0.15712800   0.00587902   0.15010363   0.15796890       0.00155395   -0.00084090  
  4106.00000000   0.16518100   0.00599774   0.15479774   0.16268593       0.00125862    0.00249507  
  4108.00000000   0.17710100   0.00613168   0.16047119   0.16838123       0.00112429    0.00871977  
  4110.00000000   0.18153600   0.00618582   0.16601748   0.17394826       0.00091450    0.00758774  
  4112.00000000   0.17758900   0.00619818   0.17103679   0.17898721       0.00117033   -0.00139821  
  4114.00000000   0.18031200   0.00622908   0.17547873   0.18344769       0.00116033   -0.00313569  
  4116.00000000   0.18439800   0.00624075   0.17938821   0.18737457       0.00099315   -0.00297657  
  4118.00000000   0.19198500   0.00627837   0.18282209   0.19082470       0.00094230    0.00116030  
  4120.00000000   0.19362300   0.00642290   0.18583310   0.19385083       0.00073966   -0.00022783  
  4122.00000000   0.19374700   0.00654546   0.18846845   0.19650012       0.00065406   -0.00275312  
  4124.00000000   0.19905200   0.00653835   0.19077024   0.19881468       0.00073492    0.00023732  
  4126.00000000   0.19996800   0.00654274   0.19277599   0.20083202       0.00072368   -0.00086402  
  4128.00000000   0.20222800   0.00655978   0.19451943   0.20258584       0.00069947   -0.00035784  
  4130.00000000   0.20424900   0.00656483   0.19603083   0.20410640       0.00066547    0.00014260  
  4132.00000000   0.20424100   0.00659858   0.19733681   0.20542031       0.00062087   -0.00117931  
  4134.00000000   0.20746000   0.00665023   0.19846046   0.20655065       0.00062671    0.00090935  
  4136.00000000   0.20799900   0.00665010   0.19942229   0.20751791       0.00073534    0.00048109  
  4138.00000000   0.21030300   0.00665491   0.20024114   0.20834091       0.00070570    0.00196209  
  4140.00000000   0.20827500   0.00656777   0.20093389   0.20903653       0.00049506   -0.00076153  
  4142.00000000   0.20643300   0.00649856   0.20151500   0.20961921       0.00058694   -0.00318621  
  4144.00000000   0.21108600   0.00649691   0.20199701   0.21010148       0.00059100    0.00098452  
  4146.00000000   0.21252100   0.00649272   0.20239143   0.21049483       0.00065516    0.00202617  
  4148.00000000   0.21389600   0.00649540   0.20270904   0.21081002       0.00068814    0.00308598  
  4150.00000000   0.21482000   0.00652200   0.20295934   0.21105655       0.00077043    0.00376345  
  4152.00000000   0.21818200   0.00661467   0.20315020   0.21124227       0.00082197    0.00693973  
  4154.00000000   0.21977400   0.00669369   0.20328840   0.21137395       0.00086959    0.00840005  
  4156.00000000   0.21835200   0.00675904   0.20338018   0.21145782       0.00093322    0.00689418  
  4158.00000000   0.21656100   0.00674011   0.20343092   0.21149927       0.00101358    0.00506173  
  4160.00000000   0.21684000   0.00675676   0.20344500   0.21150267       0.00117736    0.00533733  
  4162.00000000   0.21822000   0.00686819   0.20342637   0.21147196       0.00123171    0.00674804  
  4164.00000000   0.21642900   0.00693627   0.20337874   0.21141085       0.00127903    0.00501815  
  4166.00000000   0.21470800   0.00696799   0.20330499   0.21132225       0.00132011    0.00338575  
  4168.00000000   0.21031100   0.00693094   0.20320740   0.21120842       0.00135609   -0.00089742  
  4170.00000000   0.21074200   0.00687410   0.20308845   0.21107187       0.00138726   -0.00032987  
  4172.00000000   0.21840300   0.00684829   0.20295101   0.21091547       0.00141302    0.00748753  
  4174.00000000   0.21370600   0.00671751   0.20279772   0.21074186       0.00143273    0.00296414  
  4176.00000000   0.21948000   0.00670897   0.20263027   0.21055275       0.00144677    0.00892725  
  4178.00000000   0.21640800   0.00667790   0.20244945   0.21034894       0.00145647    0.00605906  
  4180.00000000   0.20813800   0.00657570   0.20225578   0.21013096       0.00146325   -0.00199296  
  4182.00000000   0.20913400   0.00650739   0.20205005   0.20989963       0.00146795   -0.00076563  
  4184.00000000   0.21548100   0.00652098   0.20183331   0.20965600       0.00147086    0.00582500  
