   OBJECT-NAME              FILTER    FITS-FILE               EXPTIME      BCKGRMS           X            Y           FMAG         ERRMAG           SKY          MJD   
SDSS-J155745.40+554609.7    F625W    icmdr2y5q_flc_1p.f    120.0000        4.8048         253.2665     260.9345      22.5842       0.0034          2.873     57170.7697
SDSS-J155745.40+554609.7    F775W    icmdr2y6q_flc_1p.f    310.0000        4.8181         253.9149     262.7686      23.6745       0.0035          7.483     57170.7720
SDSS-J155745.40+554609.7    F775W    icmdr2y9q_flc_1p.f    310.0000        5.5632         253.9550     262.7588      23.6744       0.0036         15.016     57170.7762
SDSS-J155745.40+554609.7    F625W    icmdr2yaq_flc_1p.f    120.0000        4.8188         215.7421     225.7975      22.5873       0.0034          2.965     57170.8116
SDSS-J155745.40+554609.7    F625W    icmdr2ydq_flc_1p.f    120.0000        4.7737         215.7408     225.7939      22.5870       0.0034          2.678     57170.8137
SDSS-J155745.40+554609.7    F475W    icmdr2yeq_flc_1p.f     60.0000        4.8065         215.8372     225.8120      21.8969       0.0035          2.140     57170.8161
SDSS-J155745.40+554609.7    F475W    icmdr2yfq_flc_1p.f     60.0000        4.7733         215.8340     225.8058      21.8537       0.0034          1.777     57170.8175
SDSS-J155745.40+554609.7    F336W    icmdr2ygq_flc_1p.f     60.0000        4.7554         215.8173     226.1071      22.2910       0.0043          2.050     57170.8191
SDSS-J155745.40+554609.7    F336W    icmdr2yjq_flc_1p.f     60.0000        4.7126         215.8097     226.1110      22.2785       0.0042          1.717     57170.8205
SDSS-J155745.40+554609.7    F336W    icmdr2ykq_flc_1p.f     60.0000        4.7681         215.7969     226.1151      22.2863       0.0042          1.937     57170.8219
SDSS-J155745.40+554609.7    F275W    icmdr2ylq_flc_1p.f     75.0000        4.7929         215.8791     225.8718      22.4397       0.0041          3.008     57170.8236
SDSS-J155745.40+554609.7    F275W    icmdr2ymq_flc_1p.f     75.0000        4.9586         215.8649     225.8688      22.4318       0.0041          2.788     57170.8252
SDSS-J155745.40+554609.7    F275W    icmdr2ypq_flc_1p.f     75.0000        4.8840         215.8577     225.8669      22.4399       0.0041          2.842     57170.8267
SDSS-J155745.40+554609.7    F775W    icmdr2yqq_flc_1p.f    305.0000        4.4237         215.8798     227.1674      23.6683       0.0035          4.004     57170.8285
SDSS-J155745.40+554609.7    F775W    icmdr2yrq_flc_1p.f    305.0000        4.4108         215.8999     227.1748      23.6670       0.0035          4.193     57170.8327
SDSS-J155745.40+554609.7    F625W    icmdr2ysq_flc_1p.f    120.0000        4.8308         291.7662     295.9316      22.5913       0.0034          3.238     57170.8818
SDSS-J155745.40+554609.7    F625W    icmdr2yvq_flc_1p.f    120.0000        4.7005         291.7561     295.9307      22.5850       0.0034          2.802     57170.8839
SDSS-J155745.40+554609.7    F336W    icmdr2ywq_flc_1p.f     90.0000        4.7469         291.8443     296.2813      22.2873       0.0034          2.325     57170.8862
SDSS-J155745.40+554609.7    F336W    icmdr2yxq_flc_1p.f     90.0000        4.7351         291.8121     296.2677      22.2902       0.0034          2.783     57170.8880
SDSS-J155745.40+554609.7    F275W    icmdr2z0q_flc_1p.f     80.0000        4.9516         291.8941     296.0008      22.4453       0.0039          2.822     57170.8900
SDSS-J155745.40+554609.7    F275W    icmdr2z1q_flc_1p.f     80.0000        4.8958         291.8910     296.0003      22.4389       0.0039          2.329     57170.8916
SDSS-J155745.40+554609.7    F475W    icmdr2z2q_flc_1p.f     60.0000        4.7087         291.7771     295.9677      21.8876       0.0035          1.743     57170.8935
SDSS-J155745.40+554609.7    F475W    icmdr2z3q_flc_1p.f     60.0000        4.7257         291.7910     295.9639      21.8915       0.0035          1.950     57170.8949
SDSS-J155745.40+554609.7    F775W    icmdr2z5q_flc_1p.f    270.0000        4.3880         291.9044     297.8203      23.6669       0.0037          3.791     57170.9005
SDSS-J155745.40+554609.7    F775W    icmdr2z6q_flc_1p.f    270.0000        4.6246         291.9214     297.8274      23.6670       0.0038          6.469     57170.9043
SDSS-J155745.40+554609.7    F775W    icmdr2z7q_flc_1p.f    270.0000        5.0984         291.9439     297.8293      23.6701       0.0038          9.779     57170.9080
SDSS-J181424.13+785402.9    F336W    icmdr3hvq_flc_1p.f     60.0000        4.7796         257.0551     254.2247      21.4187       0.0028          3.633     57298.2042
SDSS-J181424.13+785402.9    F336W    icmdr3hxq_flc_1p.f     60.0000        4.7777         257.0530     254.2262      21.5306       0.0029          3.354     57298.2056
SDSS-J181424.13+785402.9    F336W    icmdr3hyq_flc_1p.f     60.0000        4.7869         257.0538     254.2383      21.5331       0.0029          3.304     57298.2070
SDSS-J181424.13+785402.9    F275W    icmdr3hzq_flc_1p.f     90.0000        4.9745         257.1348     253.9776      21.7327       0.0026          5.553     57298.2086
SDSS-J181424.13+785402.9    F275W    icmdr3i0q_flc_1p.f     90.0000        5.0063         257.1363     253.9860      21.7073       0.0026          5.531     57298.2104
SDSS-J181424.13+785402.9    F275W    icmdr3i1q_flc_1p.f     90.0000        4.9778         257.1337     253.9858      21.7356       0.0026          5.468     57298.2121
SDSS-J181424.13+785402.9    F475W    icmdr3i4q_flc_1p.f     30.0000        4.8217         257.0374     253.9632      20.9623       0.0032          2.279     57298.2141
SDSS-J181424.13+785402.9    F475W    icmdr3i5q_flc_1p.f     30.0000        4.6642         257.0351     253.9614      20.9693       0.0032          2.012     57298.2152
SDSS-J181424.13+785402.9    F625W    icmdr3i6q_flc_1p.f     50.0000        4.8659         256.9435     253.9455      21.5922       0.0033          2.377     57298.2165
SDSS-J181424.13+785402.9    F625W    icmdr3i7q_flc_1p.f     50.0000        4.8255         256.9352     253.9474      21.5975       0.0033          2.105     57298.2178
SDSS-J181424.13+785402.9    F775W    icmdr3i8q_flc_1p.f    170.0000        4.7543         257.0701     255.8047      22.6756       0.0029          3.482     57298.2193
SDSS-J181424.13+785402.9    F775W    icmdr3ibq_flc_1p.f    170.0000        4.7297         257.0544     255.8073      22.6773       0.0029          3.694     57298.2220
SDSS-J181424.13+785402.9    F775W    icmdr3icq_flc_1p.f    170.0000        4.7265         257.0301     255.7964      22.6739       0.0029          3.452     57298.2246
SDSS-J181424.13+785402.9    F625W    icmdr3ieq_flc_1p.f     50.0000        4.7942         218.8607     218.8468      21.6035       0.0033          1.780     57298.2276
SDSS-J181424.13+785402.9    F625W    icmdr3ihq_flc_1p.f     50.0000        4.8308         218.8471     218.8325      21.6071       0.0033          2.114     57298.2289
SDSS-J181424.13+785402.9    F625W    icmdr3iiq_flc_1p.f     50.0000        4.8222         218.8347     218.8389      21.5991       0.0033          2.606     57298.2302
SDSS-J181424.13+785402.9    F275W    icmdr3ijq_flc_1p.f     65.0000        4.9989         219.0197     218.8730      21.7289       0.0031          4.035     57298.2317
SDSS-J181424.13+785402.9    F275W    icmdr3ikq_flc_1p.f     65.0000        4.9328         219.0205     218.8855      21.7369       0.0031          3.887     57298.2332
SDSS-J181424.13+785402.9    F275W    icmdr3ilq_flc_1p.f     65.0000        4.8467         219.0085     218.8724      21.7328       0.0031          3.796     57298.2346
SDSS-J181424.13+785402.9    F336W    icmdr3imq_flc_1p.f     50.0000        4.7441         219.0027     219.1266      21.5298       0.0032          3.022     57298.2643
SDSS-J181424.13+785402.9    F336W    icmdr3ipq_flc_1p.f     50.0000        4.8276         219.0057     219.1276      21.5340       0.0032          3.188     57298.2656
SDSS-J181424.13+785402.9    F336W    icmdr3iqq_flc_1p.f     50.0000        4.7646         219.0195     219.1243      21.5138       0.0032          3.096     57298.2669
SDSS-J181424.13+785402.9    F475W    icmdr3irq_flc_1p.f     30.0000        4.8493         219.0132     218.8338      20.9624       0.0032          3.546     57298.2684
SDSS-J181424.13+785402.9    F475W    icmdr3isq_flc_1p.f     30.0000        4.7841         219.0130     218.8236      20.9650       0.0032          3.570     57298.2695
SDSS-J181424.13+785402.9    F475W    icmdr3itq_flc_1p.f     30.0000        4.8219         219.0273     218.8286      20.9708       0.0032          3.360     57298.2705
SDSS-J181424.13+785402.9    F775W    icmdr3iwq_flc_1p.f    150.0000        4.8334         219.0836     220.1862      22.6709       0.0031          5.208     57298.2718
SDSS-J181424.13+785402.9    F775W    icmdr3ixq_flc_1p.f    150.0000        4.7915         219.0818     220.1932      22.6740       0.0031          4.696     57298.2742
SDSS-J181424.13+785402.9    F775W    icmdr3iyq_flc_1p.f    150.0000        4.7205         219.0772     220.1987      22.6731       0.0031          3.793     57298.2767
SDSS-J181424.13+785402.9    F775W    icmdr3izq_flc_1p.f    150.0000        4.6947         219.0699     220.2056      22.6673       0.0031          3.219     57298.2791
SDSS-J181424.13+785402.9    F625W    icmdr3j1q_flc_1p.f     50.0000        4.8214         294.9449     289.0350      21.6019       0.0033          2.479     57298.2818
SDSS-J181424.13+785402.9    F625W    icmdr3j4q_flc_1p.f     50.0000        4.8384         294.9426     289.0395      21.6024       0.0033          2.146     57298.2831
SDSS-J181424.13+785402.9    F625W    icmdr3j5q_flc_1p.f     50.0000        4.7539         294.9336     289.0415      21.5948       0.0033          2.624     57298.2844
SDSS-J181424.13+785402.9    F336W    icmdr3j6q_flc_1p.f     60.0000        4.7937         295.0208     289.8148      21.5314       0.0029          3.422     57298.2859
SDSS-J181424.13+785402.9    F336W    icmdr3j7q_flc_1p.f     60.0000        4.7223         295.0197     289.8101      21.5296       0.0029          4.166     57298.2873
SDSS-J181424.13+785402.9    F336W    icmdr3j9q_flc_1p.f     60.0000        4.7929         294.9929     289.8053      21.5340       0.0029          3.575     57298.2887
SDSS-J181424.13+785402.9    F275W    icmdr3jbq_flc_1p.f     90.0000        4.9631         295.0525     289.0779      21.7333       0.0026          5.092     57298.2904
SDSS-J181424.13+785402.9    F275W    icmdr3jcq_flc_1p.f     90.0000        4.9681         295.0393     289.0836      21.7300       0.0026          5.271     57298.2922
SDSS-J181424.13+785402.9    F275W    icmdr3jdq_flc_1p.f     90.0000        4.9850         295.0152     289.0867      21.7281       0.0026          5.774     57298.2939
SDSS-J181424.13+785402.9    F275W    icmdr3jeq_flc_1p.f     90.0000        5.0052         295.0028     289.0852      21.7310       0.0026          5.548     57298.2957
SDSS-J181424.13+785402.9    F475W    icmdr3jgq_flc_1p.f     30.0000        4.8660         294.9693     289.0643      20.9646       0.0032          3.642     57298.3302
SDSS-J181424.13+785402.9    F475W    icmdr3jhq_flc_1p.f     30.0000        4.6902         294.9793     289.0714      20.9711       0.0032          3.094     57298.3312
SDSS-J181424.13+785402.9    F475W    icmdr3jiq_flc_1p.f     30.0000        4.7210         294.9914     289.0620      20.9678       0.0032          3.551     57298.3323
SDSS-J181424.13+785402.9    F775W    icmdr3jjq_flc_1p.f    160.0000        4.8980         295.0470     290.8997      22.6750       0.0030          5.039     57298.3336
SDSS-J181424.13+785402.9    F775W    icmdr3jkq_flc_1p.f    160.0000        4.8064         295.0520     290.9064      22.6713       0.0030          4.762     57298.3361
SDSS-J181424.13+785402.9    F775W    icmdr3jlq_flc_1p.f    160.0000        4.8611         295.0552     290.9146      22.6751       0.0030          4.569     57298.3387
SDSS-J181424.13+785402.9    F775W    icmdr3jmq_flc_1p.f    160.0000        4.7746         295.0541     290.9137      22.6733       0.0030          4.258     57298.3412
SDSS-J235144.29+355542.6    F336W    icmdr4s9q_flc_1p.f     60.0000        4.7341         256.8853     262.1143      22.6091       0.0050          0.764     56994.1172
SDSS-J235144.29+355542.6    F336W    icmdr4sbq_flc_1p.f     60.0000        4.6987         256.9005     262.1145      23.0662       0.0064          1.286     56994.1186
SDSS-J235144.29+355542.6    F275W    icmdr4scq_flc_1p.f     75.0000        4.9515         256.9892     261.8500      23.3884       0.0067          1.494     56994.1203
SDSS-J235144.29+355542.6    F275W    icmdr4sdq_flc_1p.f     75.0000        4.8468         256.9832     261.8646      23.3857       0.0067          1.071     56994.1219
SDSS-J235144.29+355542.6    F275W    icmdr4seq_flc_1p.f     75.0000        4.8956         256.9832     261.8450      23.3976       0.0067          1.495     56994.1234
SDSS-J235144.29+355542.6    F475W    icmdr4sfq_flc_1p.f     60.0000        4.4704         256.8540     261.7551      22.5028       0.0047          2.199     56994.1253
SDSS-J235144.29+355542.6    F475W    icmdr4shq_flc_1p.f     60.0000        4.5059         256.8586     261.7522      22.4973       0.0047          1.673     56994.1267
SDSS-J235144.29+355542.6    F625W    icmdr4sjq_flc_1p.f    120.0000        3.8236         256.7332     261.7175      23.0511       0.0042          3.600     56994.1283
SDSS-J235144.29+355542.6    F625W    icmdr4skq_flc_1p.f    120.0000        3.8235         256.7320     261.2904      23.0533       0.0042          3.647     56994.1303
SDSS-J235144.29+355542.6    F775W    icmdr4slq_flc_1p.f    300.0000        4.1301         256.9158     263.0865      24.0698       0.0043          5.652     56994.1326
SDSS-J235144.29+355542.6    F775W    icmdr4soq_flc_1p.f    300.0000        4.1116         256.9059     263.0893      24.0654       0.0043          5.220     56994.1366
SDSS-J235144.29+355542.6    F625W    icmdr4sqq_flc_1p.f    120.0000        3.8134         218.2230     226.1791      23.0503       0.0042          3.952     56994.1410
SDSS-J235144.29+355542.6    F625W    icmdr4stq_flc_1p.f    120.0000        3.7668         218.2132     226.1856      23.0515       0.0042          3.297     56994.1430
SDSS-J235144.29+355542.6    F475W    icmdr4suq_flc_1p.f     60.0000        4.5010         218.7237     226.2216      22.4936       0.0047          1.880     56994.1453
SDSS-J235144.29+355542.6    F475W    icmdr4svq_flc_1p.f     60.0000        4.5480         218.7195     226.2182      22.4980       0.0047          2.163     56994.1467
SDSS-J235144.29+355542.6    F336W    icmdr4swq_flc_1p.f     60.0000        4.7757         218.8210     227.0018      23.0747       0.0064          1.873     56994.1776
SDSS-J235144.29+355542.6    F336W    icmdr4szq_flc_1p.f     60.0000        4.7806         218.8046     227.0065      23.0741       0.0064          2.237     56994.1790
SDSS-J235144.29+355542.6    F336W    icmdr4t0q_flc_1p.f     60.0000        4.7325         218.8266     227.0024      23.0740       0.0064          1.396     56994.1804
SDSS-J235144.29+355542.6    F275W    icmdr4t1q_flc_1p.f     75.0000        4.8960         218.8933     226.6938      23.3713       0.0066          1.037     56994.1821
SDSS-J235144.29+355542.6    F275W    icmdr4t2q_flc_1p.f     75.0000        4.8847         218.9168     226.7087      23.3812       0.0067          1.093     56994.1837
SDSS-J235144.29+355542.6    F275W    icmdr4t5q_flc_1p.f     75.0000        4.9065         218.8973     226.7105      23.3895       0.0067          1.804     56994.1852
SDSS-J235144.29+355542.6    F775W    icmdr4t6q_flc_1p.f    300.0000        4.1370         218.9320     228.0381      24.0684       0.0043          5.378     56994.1870
SDSS-J235144.29+355542.6    F775W    icmdr4t7q_flc_1p.f    300.0000        4.0917         218.9105     228.0233      24.0505       0.0043          5.120     56994.1911
SDSS-J235144.29+355542.6    F775W    icmdr4t8q_flc_1p.f    255.0000        3.9880         294.9089     298.1555      24.0700       0.0047          4.900     56994.1951
SDSS-J235144.29+355542.6    F775W    icmdr4tbq_flc_1p.f    255.0000        3.9965         294.8925     298.1456      24.0646       0.0047          4.622     56994.1986
SDSS-J235144.29+355542.6    F775W    icmdr4teq_flc_1p.f    255.0000        3.9608         294.8862     298.1540      24.0770       0.0047          4.509     56994.2022
SDSS-J235144.29+355542.6    F336W    icmdr4tfq_flc_1p.f     55.0000        4.7408         294.7691     297.1105      22.7633       0.0057          1.025     56994.2060
SDSS-J235144.29+355542.6    F336W    icmdr4tgq_flc_1p.f     55.0000        4.7093         294.7779     297.1009      23.0694       0.0067          0.849     56994.2074
SDSS-J235144.29+355542.6    F336W    icmdr4thq_flc_1p.f     55.0000        4.7145         294.7644     297.1131      23.0729       0.0067          1.169     56994.2087
SDSS-J235144.29+355542.6    F625W    icmdr4tjq_flc_1p.f    120.0000        4.5977         294.7696     296.8276      23.0696       0.0044         10.040     56994.2436
SDSS-J235144.29+355542.6    F625W    icmdr4tkq_flc_1p.f    120.0000        4.1334         294.7672     296.8387      23.0621       0.0043          6.660     56994.2456
SDSS-J235144.29+355542.6    F275W    icmdr4tlq_flc_1p.f     75.0000        4.8862         294.9462     296.9344      23.4000       0.0067          1.343     56994.2479
SDSS-J235144.29+355542.6    F275W    icmdr4tmq_flc_1p.f     75.0000        4.9052         294.9622     296.9314      23.3965       0.0067          1.416     56994.2495
SDSS-J235144.29+355542.6    F475W    icmdr4tnq_flc_1p.f     60.0000        4.4779         294.8589     296.8983      22.4339       0.0045          1.575     56994.2513
SDSS-J235144.29+355542.6    F475W    icmdr4toq_flc_1p.f     60.0000        4.5418         294.8772     296.8773      22.4986       0.0047          1.806     56994.2527
SDSS-J010322.19-002047.7    F160W    icmd20fgq_flt.fits    399.2316       28.2349         507.0113     508.3136      25.5316       0.0200        326.303     56908.7833
             WD-0408-066    F160W    icmd21cfq_flt.fits    399.2316       24.6862         506.1444     504.9259      23.6842       0.0042        220.970     57032.1568
             WD-0554-165    F160W    icmd22nwq_flt.fits    399.2316       26.7351         505.6659     504.0245      24.2386       0.0066        258.181     56914.6364
SDSS-J102430.93-003207.0    F160W    icmd23jvq_flt.fits    399.2316       29.7994         506.0412     504.1705      25.1856       0.0157        386.994     57110.4612
             WD-1204+023    F160W    icmd24m5q_flt.fits    399.2316       28.0228         502.2468     503.1820      24.8892       0.0116        344.048     57166.6171
             WD-1312-029    F160W    icmd25ejq_flt.fits    399.2316       27.9769         506.0068     506.9141      25.5162       0.0197        334.954     57179.5478
             WD-1635+008    F160W    icmd26ltq_flt.fits    399.2316       26.3197         503.6969     503.0700      25.1899       0.0139        258.415     57110.9416
             WD-2034-053    F160W    icmd27cjq_flt.fits    399.2316       29.1942         505.1354     508.0266      25.1958       0.0151        296.114     56908.4403
             WD-2327-000    F160W    icmd28d2q_flt.fits    399.2316       27.2872         505.8562     506.9062      24.1761       0.0065        327.101     56908.5152
SDSS-J022817.16-082716.4    F160W    icmdp1chq_flt.fits    499.2319       27.5947         503.1265     504.9888      25.8998       0.0218        305.552     57002.6189
SDSS-J022817.16-082716.4    F160W    icmdp1ciq_flt.fits    499.2319       27.3077         492.0826     492.7601      25.9289       0.0221        294.517     57002.6254
SDSS-J022817.16-082716.4    F160W    icmdp1ckq_flt.fits    399.2316       25.6931         514.1822     517.1957      25.9528       0.0260        235.561     57002.6319
SDSS-J081508.78+073145.7    F160W    icmdp2tlq_flt.fits    499.2319       42.9113         505.1114     501.9036      26.1380       0.0390        578.909     57303.0965
SDSS-J081508.78+073145.7    F160W    icmdp2tmq_flt.fits    499.2319       43.0280         494.0877     489.2637      26.1474       0.0394        585.069     57303.1030
SDSS-J081508.78+073145.7    F160W    icmdp2toq_flt.fits    399.2316       37.1747         516.1347     514.0866      26.1679       0.0436        459.302     57303.1528
SDSS-J130234.43+101238.9    F160W    icmdp3giq_flt.fits    199.2310       22.8208         507.1155     507.9053      23.5008       0.0059        156.939     57398.9979
SDSS-J130234.43+101238.9    F160W    icmdp3gkq_flt.fits    199.2310       22.8836         507.1224     507.9080      23.5100       0.0060        159.079     57399.0005
SDSS-J130234.43+101238.9    F160W    icmdp3gpq_flt.fits    199.2310       22.8768         496.0938     495.2930      23.4867       0.0059        154.341     57399.0035
SDSS-J130234.43+101238.9    F160W    icmdp3grq_flt.fits    199.2310       22.9008         496.1000     495.2952      23.4864       0.0059        157.357     57399.0061
SDSS-J130234.43+101238.9    F160W    icmdp3gxq_flt.fits     99.2306       21.5122         518.1170     520.1016      23.4974       0.0097         79.789     57399.0518
SDSS-J130234.43+101238.9    F160W    icmdp3gyq_flt.fits     99.2306       21.5186         518.1160     520.0963      23.4804       0.0096         78.050     57399.0532
SDSS-J130234.43+101238.9    F160W    icmdp3gzq_flt.fits     99.2306       21.4815         518.1278     520.1074      23.4844       0.0096         76.496     57399.0546
SDSS-J151421.27+004752.8    F160W    icmdp4fqq_flt.fits     59.6759       18.1142         253.8301     255.9753      21.9938       0.0045         37.867     57202.4304
SDSS-J151421.27+004752.8    F160W    icmdp4frq_flt.fits     59.6759       18.0717         253.8287     255.9782      21.9938       0.0045         39.491     57202.4313
SDSS-J151421.27+004752.8    F160W    icmdp4fsq_flt.fits     59.6759       18.1112         253.8355     255.9765      21.9964       0.0045         38.908     57202.4322
SDSS-J151421.27+004752.8    F160W    icmdp4ftq_flt.fits     59.6759       18.0686         253.8308     255.9767      21.9978       0.0045         38.657     57202.4331
SDSS-J151421.27+004752.8    F160W    icmdp4fuq_flt.fits     59.6759       18.0827         242.7733     243.7533      21.9587       0.0044         37.755     57202.4345
SDSS-J151421.27+004752.8    F160W    icmdp4fvq_flt.fits     59.6759       18.1378         242.7694     243.7547      21.9539       0.0044         37.966     57202.4354
SDSS-J151421.27+004752.8    F160W    icmdp4fwq_flt.fits     36.7546       18.8483         242.7652     243.7504      21.9628       0.0063         23.100     57202.4363
SDSS-J151421.27+004752.8    F160W    icmdp4fxq_flt.fits     36.7546       18.8303         242.7720     243.7592      21.9604       0.0063         24.580     57202.4369
SDSS-J151421.27+004752.8    F160W    icmdp4fyq_flt.fits     36.7546       18.7998         242.7608     243.7482      21.9454       0.0062         22.083     57202.4376
SDSS-J151421.27+004752.8    F160W    icmdp4fzq_flt.fits     59.6759       18.0765         264.8575     268.1481      21.9785       0.0044         36.641     57202.4388
SDSS-J151421.27+004752.8    F160W    icmdp4g0q_flt.fits     59.6759       18.0364         264.8569     268.1498      21.9849       0.0044         36.909     57202.4397
SDSS-J151421.27+004752.8    F160W    icmdp4g1q_flt.fits     36.7546       18.7721         264.8485     268.1405      21.9719       0.0063         23.109     57202.4406
SDSS-J151421.27+004752.8    F160W    icmdp4g2q_flt.fits     36.7546       18.7840         264.8598     268.1509      21.9699       0.0063         24.743     57202.4412
SDSS-J151421.27+004752.8    F160W    icmdp4g3q_flt.fits     36.7546       18.7475         264.8543     268.1500      21.9761       0.0063         23.711     57202.4419
SDSS-J172135.97+294016.0    F160W    icmdp5khq_flt.fits    499.2319       26.0901         505.2671     505.1336      24.9379       0.0091        227.232     56909.3738
SDSS-J172135.97+294016.0    F160W    icmdp5kiq_flt.fits    499.2319       25.8319         493.8519     493.1164      24.7108       0.0076        222.204     56909.3803
SDSS-J172135.97+294016.0    F160W    icmdp5kkq_flt.fits    399.2316       23.9475         516.0205     518.1372      24.7598       0.0090        171.397     56909.3869
SDSS-J210150.65-054550.9    F160W    icmdp6iyq_flt.fits    499.2319       37.7912         507.1989     507.9083      24.9324       0.0121        445.823     56968.3739
SDSS-J210150.65-054550.9    F160W    icmdp6izq_flt.fits    499.2319       36.8841         496.1348     495.2758      24.9324       0.0119        431.404     56968.3804
SDSS-J210150.65-054550.9    F160W    icmdp6j1q_flt.fits    399.2316       28.9597         518.2072     520.1059      24.9185       0.0121        342.142     56968.3870
SDSS-J024854.96+334548.3    F160W    icmdp7tqq_flt.fits    499.2319       27.8997         502.9849     504.9321      24.5215       0.0070        297.008     56910.8536
SDSS-J024854.96+334548.3    F160W    icmdp7trq_flt.fits    499.2319       28.0873         491.9425     492.7199      24.5299       0.0071        292.906     56910.8601
SDSS-J024854.96+334548.3    F160W    icmdp7ttq_flt.fits    399.2316       26.4303         514.0300     517.1657      24.5343       0.0081        233.804     56910.8667
SDSS-J072752.76+321416.1    F160W    icmdp8mcq_flt.fits    399.2316       43.8644         506.7472     508.0191      24.4017       0.0107        568.895     56914.1996
SDSS-J072752.76+321416.1    F160W    icmdp8mdq_flt.fits    499.2319       51.6960         495.6837     495.8265      24.4025       0.0100        721.454     56914.2050
SDSS-J072752.76+321416.1    F160W    icmdp8mfq_flt.fits    499.2319       50.5176         517.7827     520.2400      24.4108       0.0098        692.264     56914.2562
SDSS-J111059.43-170954.1    F160W    icmdp9azq_flt.fits    399.2316       25.1264         507.0551     507.7632      24.2477       0.0063        220.752     57402.6981
SDSS-J111059.43-170954.1    F160W    icmdp9b1q_flt.fits    399.2316       25.0984         496.0347     495.1701      24.2433       0.0063        215.327     57402.7035
SDSS-J111059.43-170954.1    F160W    icmdp9b2q_flt.fits    399.2316       25.3125         518.1078     520.0113      24.2440       0.0063        223.881     57402.7089
SDSS-J111127.30+395628.0    F160W    icmdr0csq_flt.fits    499.2319       38.8668         508.2568     506.3094      24.9665       0.0128        480.905     57153.3548
SDSS-J111127.30+395628.0    F160W    icmdr0ctq_flt.fits    499.2319       28.7961         497.2007     494.0700      24.9896       0.0105        353.316     57153.3613
SDSS-J111127.30+395628.0    F160W    icmdr0cvq_flt.fits    399.2316       25.5108         519.6957     518.9239      24.9948       0.0116        245.559     57153.3678
SDSS-J121405.11+453818.5    F160W    icmdr1ikq_flt.fits    299.2313       22.9230         505.9169     505.9164      24.2296       0.0074        163.547     57350.0918
SDSS-J121405.11+453818.5    F160W    icmdr1imq_flt.fits    299.2313       22.9981         505.9233     505.9140      24.2237       0.0074        163.404     57350.0955
SDSS-J121405.11+453818.5    F160W    icmdr1inq_flt.fits    399.2316       24.7274         494.8956     493.2818      24.2269       0.0062        215.774     57350.0997
SDSS-J121405.11+453818.5    F160W    icmdr1ipq_flt.fits    399.2316       24.8536         516.9656     518.1029      24.2251       0.0062        224.840     57350.1051
SDSS-J155745.40+554609.7    F160W    icmdr2z8q_flt.fits    399.2316       21.8878         505.8084     508.8295      24.0321       0.0050        152.191     57170.9518
SDSS-J155745.40+554609.7    F160W    icmdr2zaq_flt.fits    399.2316       21.9263         505.7965     508.8302      24.0091       0.0049        151.297     57170.9566
SDSS-J155745.40+554609.7    F160W    icmdr2zbq_flt.fits    399.2316       21.9274         494.7510     496.2002      24.0246       0.0049        144.952     57170.9620
SDSS-J155745.40+554609.7    F160W    icmdr2zdq_flt.fits    399.2316       22.0231         516.8373     521.0265      24.0215       0.0049        149.848     57170.9674
SDSS-J181424.13+785402.9    F160W    icmdr3joq_flt.fits     82.5971       17.9842         255.8668     255.8236      22.9780       0.0068         34.202     57298.3442
SDSS-J181424.13+785402.9    F160W    icmdr3jpq_flt.fits     82.5971       17.9936         255.8697     255.8288      22.9799       0.0068         35.066     57298.3454
SDSS-J181424.13+785402.9    F160W    icmdr3jrq_flt.fits     82.5971       18.0486         255.8668     255.8328      22.9752       0.0068         34.540     57298.3466
SDSS-J181424.13+785402.9    F160W    icmdr3jsq_flt.fits     82.5971       17.9740         255.8662     255.8239      22.9750       0.0068         32.795     57298.3477
SDSS-J181424.13+785402.9    F160W    icmdr3jtq_flt.fits     82.5971       17.9658         255.8610     255.8332      22.9721       0.0067         32.967     57298.3489
SDSS-J181424.13+785402.9    F160W    icmdr3juq_flt.fits     82.5971       18.0078         244.8268     243.1802      22.9741       0.0068         31.732     57298.3506
SDSS-J181424.13+785402.9    F160W    icmdr3jvq_flt.fits     82.5971       17.9343         244.8245     243.1776      22.9804       0.0068         34.370     57298.3517
SDSS-J181424.13+785402.9    F160W    icmdr3jwq_flt.fits     82.5971       17.9807         244.8308     243.1711      22.9773       0.0068         31.851     57298.3529
SDSS-J181424.13+785402.9    F160W    icmdr3jxq_flt.fits     82.5971       18.0203         244.8287     243.1778      22.9731       0.0068         33.014     57298.3541
SDSS-J181424.13+785402.9    F160W    icmdr3jyq_flt.fits     82.5971       17.9783         244.8128     243.1793      22.9873       0.0068         34.528     57298.3552
SDSS-J181424.13+785402.9    F160W    icmdr3jzq_flt.fits     82.5971       17.9245         266.8813     268.0261      22.9738       0.0067         33.034     57298.3570
SDSS-J181424.13+785402.9    F160W    icmdr3k0q_flt.fits     82.5971       17.8650         266.8736     268.0216      22.9671       0.0067         32.888     57298.3581
SDSS-J181424.13+785402.9    F160W    icmdr3k1q_flt.fits     82.5971       17.9235         266.8690     268.0194      22.9598       0.0067         33.897     57298.3593
SDSS-J181424.13+785402.9    F160W    icmdr3k2q_flt.fits     82.5971       17.9405         266.8736     268.0214      22.9715       0.0067         34.070     57298.3605
SDSS-J181424.13+785402.9    F160W    icmdr3k3q_flt.fits     82.5971       17.9720         266.8634     268.0239      22.9576       0.0067         33.685     57298.3616
