           wave           flux     flux_err      norm_flux     model_flux   model_flux_err       res_flux  
  3774.00000000   285.56800000   2.80012000   305.43463257   278.91428029       0.21060748     6.65371971  
  3776.00000000   279.02800000   2.83695000   304.86905900   278.37624697       0.20526513     0.65175303  
  3778.00000000   278.50200000   2.67989000   304.30416831   277.83695519       0.19368030     0.66504481  
  3780.00000000   278.04000000   2.63304000   303.73827081   277.29478388       0.18817907     0.74521612  
  3782.00000000   277.03600000   2.63334000   303.16879567   276.74723270       0.18915327     0.28876730  
  3784.00000000   275.89200000   2.61603000   302.59432914   276.19296022       0.18583878    -0.30096022  
  3786.00000000   278.22800000   2.65190000   302.01362136   275.63078964       0.17621145     2.59721036  
  3788.00000000   278.30300000   2.73600000   301.42884258   275.06296501       0.16327164     3.24003499  
  3790.00000000   277.18400000   2.69367000   300.84163078   274.49120422       0.14274289     2.69279578  
  3792.00000000   273.23900000   2.63709000   300.25667300   273.92028231       0.12659988    -0.68128231  
  3794.00000000   270.98900000   2.68677000   299.67557424   273.35189821       0.11432937    -2.36289821  
  3796.00000000   271.97100000   2.63257000   299.10803188   272.79584211       0.09698358    -0.82484211  
  3798.00000000   274.18100000   2.57518000   298.56739263   272.26554847       0.09113061     1.91545153  
  3800.00000000   273.89200000   2.56785000   298.04646508   271.75391200       0.09323676     2.13808800  
  3802.00000000   271.04700000   2.55230000   297.54539622   271.26117024       0.09707711    -0.21417024  
  3804.00000000   268.40500000   2.53395000   297.05484820   270.77808093       0.09401543    -2.37308093  
  3806.00000000   270.59400000   2.53906000   296.56543991   270.29535802       0.09677012     0.29864198  
  3808.00000000   270.26200000   2.53033000   296.06753501   269.80345538       0.09393987     0.45854462  
  3810.00000000   265.88300000   2.55731000   295.55599459   269.29732398       0.09524831    -3.41432398  
  3812.00000000   269.73000000   2.56032000   295.02852990   268.77476429       0.10012244     0.95523571  
  3814.00000000   270.74500000   2.51964000   294.48352106   268.23423957       0.09386007     2.51076043  
  3816.00000000   268.81500000   2.56187000   293.92017168   267.67503802       0.08428887     1.13996198  
  3818.00000000   268.17900000   2.61101000   293.33555639   267.09432507       0.07074198     1.08467493  
  3820.00000000   269.74500000   2.51155000   292.73053250   266.49305298       0.06882137     3.25194702  
  3822.00000000   263.58400000   2.46291000   292.10902387   265.87524484       0.04806088    -2.29124484  
  3824.00000000   259.01300000   2.44697000   291.47044183   265.24041726       0.03074609    -6.22741726  
  3826.00000000   264.06700000   2.46778000   290.81384082   264.58772331       0.04461226    -0.52072331  
  3828.00000000   263.48300000   2.45826000   290.14621539   263.92424103       0.06332424    -0.44124103  
  3830.00000000   262.37100000   2.44472000   289.47853028   263.26101388       0.08219409    -0.89001388  
  3832.00000000   260.57100000   2.43646000   288.82730588   262.61463928       0.10875559    -2.04363928  
  3834.00000000   261.66900000   2.43843000   288.22754410   262.02019283       0.12578179    -0.35119283  
  3836.00000000   262.48200000   2.43750000   287.72736411   261.52586221       0.13546033     0.95613779  
  3838.00000000   259.13600000   2.41946000   287.33471171   261.13966036       0.12567873    -2.00366036  
  3840.00000000   257.96600000   2.41240000   287.00804381   260.82011214       0.12171679    -2.85411214  
  3842.00000000   257.42300000   2.40376000   286.70468047   260.52460000       0.13438511    -3.10160000  
  3844.00000000   259.87700000   2.42446000   286.40096013   260.22951546       0.08051338    -0.35251546  
  3846.00000000   263.22300000   2.48037000   286.08276961   259.92078963       0.12794567     3.30221037  
  3848.00000000   259.94400000   2.41152000   285.74129760   259.58965468       0.15802020     0.35434532  
  3850.00000000   259.44500000   2.39906000   285.37163110   259.23124813       0.15089616     0.21375187  
  3852.00000000   260.42600000   2.39480000   284.96719712   258.83905022       0.15404423     1.58694978  
  3854.00000000   259.85400000   2.39300000   284.52663980   258.41175989       0.16252780     1.44224011  
  3856.00000000   258.41600000   2.38451000   284.04904365   257.94852103       0.17755612     0.46747897  
  3858.00000000   256.14900000   2.37220000   283.53034326   257.44533209       0.17847718    -1.29633209  
  3860.00000000   257.36800000   2.37515000   282.96653055   256.89825001       0.17946192     0.46974999  
  3862.00000000   257.66000000   2.37212000   282.35892178   256.30865361       0.19439113     1.35134639  
  3864.00000000   255.72000000   2.35712000   281.70594579   255.67503540       0.22704142     0.04496460  
  3866.00000000   252.55100000   2.33973000   281.00530880   254.99516875       0.25030360    -2.44416875  
  3868.00000000   251.05800000   2.33236000   280.25696352   254.26907292       0.22633012    -3.21107292  
  3870.00000000   250.77000000   2.32592000   279.46011162   253.49600845       0.23446369    -2.72600845  
  3872.00000000   252.58200000   2.32852000   278.61583664   252.67710685       0.22464811    -0.09510685  
  3874.00000000   249.58000000   2.31266000   277.72672576   251.81499474       0.27796542    -2.23499474  
  3876.00000000   250.12600000   2.31675000   276.79707104   250.91400040       0.24313641    -0.78800040  
  3878.00000000   249.48700000   2.30564000   275.83254163   249.97982316       0.26296249    -0.49282316  
  3880.00000000   247.78700000   2.30913000   274.84345788   249.02280999       0.34397522    -1.23580999  
  3882.00000000   246.70700000   2.37095000   273.84635516   248.05952043       0.37230465    -1.35252043  
  3884.00000000   245.12100000   2.31539000   272.87578455   247.12452563       0.41823596    -2.00352563  
  3886.00000000   244.05400000   2.26504000   271.99654020   246.28263467       0.44465157    -2.22863467  
  3888.00000000   241.98300000   2.25984000   271.30775026   245.63298358       0.46486286    -3.64998358  
  3890.00000000   242.92200000   2.26433000   270.86281790   245.22897413       0.46734236    -2.30697413  
  3892.00000000   244.16500000   2.26696000   270.66109237   245.06994194       0.44913522    -0.90494194  
  3894.00000000   244.07800000   2.26311000   270.65269491   245.10598585       0.42498983    -1.02798585  
  3896.00000000   243.07400000   2.25176000   270.73626791   245.23572139       0.38029114    -2.16172139  
  3898.00000000   248.32200000   2.28468000   270.85074315   245.39804893       0.32751860     2.92395107  
  3900.00000000   246.89900000   2.34607000   270.95911011   245.55592213       0.26952546     1.34307787  
  3902.00000000   245.45900000   2.31155000   271.04412361   245.69206673       0.23975552    -0.23306673  
  3904.00000000   244.99300000   2.24477000   271.09845953   245.79913444       0.23213318    -0.80613444  
  3906.00000000   243.54400000   2.24276000   271.10893868   245.86392159       0.19648341    -2.31992159  
  3908.00000000   244.45400000   2.24784000   271.07649271   245.88733165       0.20338605    -1.43333165  
  3910.00000000   247.60800000   2.26013000   270.99560435   245.86381168       0.21518183     1.74418832  
  3912.00000000   246.21900000   2.25110000   270.86708419   245.79413247       0.18904001     0.42486753  
  3914.00000000   244.79900000   2.24074000   270.68854087   245.67586674       0.19642265    -0.87686674  
  3916.00000000   247.19600000   2.24721000   270.46006914   245.50907493       0.18851592     1.68692507  
  3918.00000000   245.84300000   2.24076000   270.18423579   245.29628863       0.18060548     0.54671137  
  3920.00000000   243.99000000   2.22957000   269.85935668   245.03579267       0.20689652    -1.04579267  
  3922.00000000   242.44700000   2.21626000   269.48568835   244.72781440       0.22977141    -2.28081440  
  3924.00000000   242.60000000   2.21512000   269.06199106   244.37108096       0.23488833    -1.77108096  
  3926.00000000   240.86600000   2.19400000   268.58946843   243.96675492       0.25038044    -3.10075492  
  3928.00000000   237.40600000   2.24913000   268.06403142   243.51069788       0.24762954    -6.10469788  
  3930.00000000   240.80700000   2.32306000   267.48688704   243.00405388       0.24742053    -2.19705388  
  3932.00000000   244.45800000   2.21071000   266.85582713   242.44453259       0.26449283     2.01346741  
  3934.00000000   243.35600000   2.21441000   266.16589928   241.82709150       0.27406910     1.52890850  
  3936.00000000   241.14000000   2.24446000   265.41824689   241.15278899       0.27604371    -0.01278899  
  3938.00000000   241.19900000   2.22404000   264.60870300   240.41737853       0.26903504     0.78162147  
  3940.00000000   240.20800000   2.17659000   263.73335350   239.61686792       0.25324490     0.59113208  
  3942.00000000   237.89100000   2.17024000   262.78940245   238.74838564       0.23137862    -0.85738564  
  3944.00000000   236.60300000   2.16737000   261.77645607   237.81146383       0.20344599    -1.20846383  
  3946.00000000   232.35700000   2.15645000   260.69007711   236.80158842       0.16557244    -4.44458842  
  3948.00000000   235.63000000   2.16012000   259.52462197   235.71303186       0.15399185    -0.08303186  
  3950.00000000   235.61000000   2.14819000   258.27972139   234.54532752       0.10265887     1.06467248  
  3952.00000000   234.86300000   2.14479000   256.95388938   233.29688947       0.07931453     1.56611053  
  3954.00000000   233.92600000   2.13532000   255.54695249   231.96744837       0.07581582     1.95855163  
  3956.00000000   232.12200000   2.12380000   254.06187849   230.55988274       0.23137295     1.56211726  
  3958.00000000   229.24000000   2.11200000   252.50410475   229.07954856       0.21830998     0.16045144  
  3960.00000000   227.05100000   2.09974000   250.88094082   227.53368004       0.30714509    -0.48268004  
  3962.00000000   225.93200000   2.08928000   249.21181314   225.94162955       0.41580592    -0.00962955  
  3964.00000000   225.74300000   2.08553000   247.51736547   224.32396543       0.50374380     1.41903457  
  3966.00000000   224.45600000   2.07916000   245.83047641   222.71349154       0.60173959     1.74250846  
  3968.00000000   222.15400000   2.06583000   244.23161884   221.19061162       0.71548787     0.96338838  
  3970.00000000   223.19100000   2.06872000   243.16741255   220.20188339       0.65859205     2.98911661  
  3972.00000000   222.17500000   2.06285000   243.32134685   220.43074064       0.76463504     1.74425936  
  3974.00000000   220.27600000   2.04957000   244.04856238   221.23227972       0.52115045    -0.95627972  
  3976.00000000   222.29200000   2.05581000   244.87842033   222.13582444       0.53439577     0.15617556  
  3978.00000000   223.74500000   2.06196000   245.71425993   223.04467511       0.45231539     0.70032489  
  3980.00000000   226.64000000   2.07386000   246.52534057   223.92805248       0.38127340     2.71194752  
  3982.00000000   227.81300000   2.07531000   247.28821763   224.76247763       0.30627388     3.05052237  
  3984.00000000   225.61300000   2.06070000   247.98494912   225.52998539       0.23192143     0.08301461  
  3986.00000000   225.02600000   2.05728000   248.61108433   226.22611322       0.16149159    -1.20011322  
  3988.00000000   226.05400000   2.06074000   249.15938985   226.84361757       0.08550933    -0.78961757  
  3990.00000000   228.11100000   2.07007000   249.62827264   227.38089099       0.08881862     0.73010901  
  3992.00000000   230.03100000   2.05868000   250.02153037   227.84171390       0.09969154     2.18928610  
  3994.00000000   226.19600000   2.13832000   250.34060552   228.22751487       0.13648118    -2.03151487  
  3996.00000000   225.01200000   2.18199000   250.59024715   228.54303489       0.16389680    -3.53103489  
  3998.00000000   231.18100000   2.09691000   250.77304219   228.79084628       0.18635168     2.39015372  
  4000.00000000   231.52500000   2.05742000   250.89530305   228.97723741       0.20239012     2.54776259  
  4002.00000000   228.23000000   2.05206000   250.95962658   229.10478782       0.21331655    -0.87478782  
  4004.00000000   229.56600000   2.05613000   250.97146113   229.17893744       0.22069083     0.38706256  
